source,country,keyword_or_domain,data_type,date,trend_index,search_volume,cpc,estimated_traffic,traffic_source,backlinks,referring_domains,ranking_position,update_time,source_url,is_partial,google_trends_timestamp
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T16:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T17:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T17:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T18:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T18:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T19:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,16.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T19:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T20:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,16.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T20:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,35.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T21:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,21.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T21:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,21.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T22:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T22:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-30,28.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T23:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-30,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-30T23:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,30.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T00:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,20.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T00:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,26.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T01:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T01:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T02:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,19.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T02:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T03:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T03:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,20.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T04:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,19.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T04:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,27.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T05:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,26.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T05:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T06:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,29.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T06:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T07:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,30.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T07:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T08:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T08:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T09:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,30.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T09:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T10:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T10:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T11:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T11:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,16.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T12:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T12:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T13:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T13:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T14:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T14:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T15:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,5.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T15:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,19.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T16:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T16:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T17:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,10.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T17:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,16.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T18:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T18:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T19:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,6.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T19:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T20:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,7.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T20:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T21:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T21:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T22:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T22:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-03-31,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T23:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-03-31,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-03-31T23:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T00:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T00:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,21.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T01:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T01:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T02:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T02:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T03:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,10.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T03:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T04:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T04:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T05:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T05:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T06:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,29.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T06:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T07:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,20.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T07:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,10.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T08:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,27.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T08:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,16.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T09:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,32.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T09:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,9.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T10:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,28.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T10:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T11:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T11:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T12:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T12:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T13:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T13:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T14:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T14:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T15:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T15:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T16:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T16:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,19.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T17:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,10.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T17:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,16.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T18:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T18:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T19:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T19:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T20:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T20:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,32.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T21:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T21:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T22:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T22:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-01,23.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T23:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-01,19.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-01T23:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,35.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T00:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T00:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,27.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T01:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T01:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,25.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T02:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T02:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,28.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T03:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,21.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T03:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,26.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T04:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,34.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T04:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T05:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,37.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T05:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T06:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,30.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T06:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T07:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,36.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T07:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T08:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,35.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T08:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T09:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,42.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T09:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,10.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T10:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,44.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T10:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T11:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,26.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T11:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T12:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,28.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T12:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T13:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,21.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T13:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T14:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T14:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T15:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,12.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T15:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,7.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T16:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T16:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,32.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T17:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,33.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T17:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T18:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T18:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T19:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T19:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,24.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T20:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,14.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T20:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T21:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,15.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T21:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,18.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T22:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,17.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T22:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-02,31.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T23:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-02,22.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-02T23:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,19.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T00:00:00
